sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,decile_score.1,v_decile_score,priors_count.1,two_year_recid
Male,54,African-American,0,3,0,0,4,-1.0,1.0,F,Sex Batt Faml/Cust Vict 12-17Y,1,0,3,1,4,1
Male,54,Caucasian,0,2,0,0,3,-1.0,1.0,F,Manufacture Cannabis,0,0,2,1,3,0
Male,26,African-American,0,9,0,0,15,-1.0,1.0,F,arrest case no charge,0,0,9,6,15,0
Male,23,African-American,0,9,1,1,8,0.0,0.0,F,Burglary Structure Unoccup,1,0,9,6,8,1
Male,27,Hispanic,0,2,0,0,1,-86.0,3.0,F,arrest case no charge,0,0,2,2,1,0
Male,39,Caucasian,0,2,0,0,2,0.0,0.0,F,arrest case no charge,0,0,2,2,2,0
Male,35,Hispanic,0,7,0,0,13,-1.0,1.0,F,Driving While License Revoked,0,0,7,3,13,0
Male,29,African-American,0,1,0,0,1,-1.0,1.0,M,Battery,1,0,1,2,1,1
Male,30,African-American,1,4,0,0,9,-1.0,1.0,M,Viol Prot Injunc Repeat Viol,1,0,4,4,9,1
Male,41,African-American,0,3,0,0,6,-1.0,1.0,F,Poss Cocaine/Intent To Del/Sel,1,0,3,4,6,0
Male,32,African-American,0,10,0,0,1,-1.0,1.0,M,Battery,0,0,10,8,1,0
Male,48,African-American,0,6,0,0,12,-24.0,333.0,M,arrest case no charge,0,0,6,3,12,0
Male,39,Caucasian,0,6,0,0,2,-120.0,120.0,F,arrest case no charge,0,0,6,3,2,0
Male,52,African-American,0,6,0,0,0,-1.0,1.0,M,Battery,1,1,6,4,0,1
Male,31,African-American,0,1,1,0,3,0.0,1.0,F,Grand Theft in the 3rd Degree,1,0,1,2,3,1
Male,22,Caucasian,0,5,0,3,1,-1.0,1.0,F,Possession Of Alprazolam,1,0,5,5,1,1
Male,56,African-American,0,3,0,0,4,-50.0,50.0,M,Battery,1,1,3,1,4,1
Female,46,Caucasian,0,1,0,0,0,0.0,1.0,M,DUI Level 0.15 Or Minor In Veh,0,0,1,1,0,0
Female,52,Caucasian,0,7,0,0,23,-62.0,62.0,F,arrest case no charge,1,0,7,4,23,1
Male,29,African-American,0,4,0,0,7,-1.0,1.0,F,Poss Tetrahydrocannabinols,1,0,4,5,7,1
Female,22,African-American,0,7,0,0,0,-2.0,2.0,F,Grand Theft in the 3rd Degree,0,0,7,5,0,0
Male,32,Hispanic,0,1,0,0,1,-47.0,47.0,F,Uttering Forged Credit Card,0,0,1,2,1,0
Male,39,African-American,0,4,0,0,8,-1.0,1.0,F,Lewd or Lascivious Molestation,0,0,4,2,8,0
Male,35,African-American,0,6,0,0,9,-1.0,1.0,F,Possession of Cannabis,0,0,6,3,9,0
Male,26,African-American,0,1,0,0,1,0.0,0.0,M,Battery,0,0,1,2,1,0
Male,27,African-American,0,2,0,0,1,0.0,1.0,F,Crim Use of Personal ID Info,1,0,2,3,1,0
Male,27,African-American,0,10,0,0,5,-28.0,28.0,F,arrest case no charge,1,1,10,5,5,1
Female,34,Caucasian,0,9,0,0,10,22.0,77.0,F,Possession of Cocaine,1,1,9,5,10,1
Male,47,African-American,0,9,0,0,21,-124.0,124.0,F,arrest case no charge,1,0,9,4,21,1
Male,27,African-American,0,2,0,0,2,104.0,334.0,M,Posses/Disply Susp/Revk/Frd DL,0,0,2,2,2,0
Male,27,Hispanic,0,6,0,0,6,1026.0,222.0,F,arrest case no charge,1,0,6,6,6,0
Female,32,African-American,0,1,0,0,0,0.0,1.0,M,Battery,1,1,1,1,0,1
Male,28,Hispanic,0,8,0,0,8,407.0,70.0,M,Possess Cannabis/20 Grams Or Less,1,0,8,6,8,1
Male,25,African-American,0,9,0,1,5,-1.0,1.0,F,arrest case no charge,1,0,9,9,5,1
Male,22,Caucasian,0,5,0,1,2,-1.0,1.0,M,Battery,1,0,5,6,2,1
Male,43,Caucasian,0,2,0,0,4,-55.0,55.0,M,Susp Drivers Lic 1st Offense,0,0,2,1,4,0
Male,52,African-American,0,9,0,0,7,-1.0,1.0,F,Possession of Cocaine,1,1,9,3,7,1
Male,21,African-American,0,10,0,0,2,0.0,0.0,F,Tampering With Physical Evidence,1,1,10,10,2,1
Male,28,African-American,0,9,1,0,11,-1.0,1.0,F,Burglary Conveyance Unoccup,1,0,9,8,11,1
Male,21,African-American,0,9,0,0,1,34.0,153.0,F,Carrying Concealed Firearm,1,1,9,9,1,1
Male,26,Hispanic,0,6,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,6,4,0,0
Male,23,Caucasian,0,4,1,0,4,-1.0,1.0,M,Battery,1,0,4,4,4,1
Male,39,Hispanic,0,1,0,0,3,,45.0,M,Battery,0,0,1,1,3,0
Male,31,African-American,0,1,0,0,1,-1.0,1.0,M,Battery,0,0,1,2,1,0
Male,34,Caucasian,0,5,0,0,1,-1.0,1.0,M,Battery,0,0,5,5,1,0
Male,32,African-American,0,4,0,0,0,-1.0,1.0,M,Possession of Cannabis,0,0,4,3,0,0
Female,50,Caucasian,0,3,0,0,0,-3.0,4.0,M,Driving Under The Influence,1,1,3,1,0,1
Male,27,African-American,0,5,0,0,1,-1.0,1.0,M,Burglary Unoccupied Dwelling,0,0,5,3,1,0
Female,26,African-American,0,3,1,0,4,-1.0,1.0,F,arrest case no charge,0,0,3,3,4,0
Male,27,African-American,1,5,0,0,4,-1.0,1.0,F,Aggravated Assault W/Dead Weap,1,1,5,3,4,1
Male,29,Caucasian,0,3,0,0,0,0.0,0.0,F,Aggravated Assault W/dead Weap,1,0,3,3,0,1
Male,30,Caucasian,0,10,0,0,11,-214.0,214.0,M,Reckless Driving,1,0,10,6,11,1
Male,58,African-American,0,1,0,0,0,-1.0,2.0,M,DUI Level 0.15 Or Minor In Veh,0,0,1,1,0,0
Male,27,African-American,2,10,0,0,14,0.0,0.0,F,False Imprisonment,1,0,10,10,14,1
Male,28,African-American,0,5,0,0,5,0.0,0.0,F,Driving While License Revoked,1,0,5,2,5,1
Male,24,African-American,0,10,5,1,15,-1.0,1.0,F,Deliver Cocaine,1,1,10,9,15,1
Male,45,African-American,0,1,0,0,1,121.0,128.0,F,arrest case no charge,1,0,1,1,1,1
Male,50,Caucasian,0,1,0,0,0,-1.0,1.0,M,DUI - Enhanced,0,0,1,1,0,0
Female,30,African-American,0,9,0,0,15,-4.0,5.0,F,Possession of Cocaine,1,0,9,7,15,1
Male,25,Hispanic,0,3,0,0,1,37.0,156.0,F,arrest case no charge,1,0,3,4,1,1
Male,46,Hispanic,0,1,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,1,1,0,0
Male,43,Caucasian,0,1,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,1,1,0,1
Male,24,Caucasian,0,2,0,0,0,-1.0,1.0,F,arrest case no charge,1,0,2,3,0,1
Male,34,African-American,0,7,0,0,10,-1.0,1.0,F,Aggravated Assault W/dead Weap,0,0,7,5,10,0
Male,56,Hispanic,0,1,0,0,2,-108.0,108.0,F,arrest case no charge,0,0,1,1,2,0
Male,26,Caucasian,0,2,0,0,2,-1.0,1.0,F,Possession Burglary Tools,0,0,2,3,2,0
Male,31,Caucasian,0,1,0,0,0,-1.0,1.0,F,Possession Of Methamphetamine,0,0,1,1,0,0
Male,23,African-American,0,3,0,3,1,-24.0,24.0,F,Grand Theft in the 3rd Degree,1,0,3,4,1,1
Male,39,African-American,0,1,0,0,0,-1.0,1.0,F,Kidnapping / Domestic Violence,0,0,1,1,0,0
Male,50,African-American,0,1,0,0,4,-1.0,1.0,F,Driving While License Revoked,1,0,1,1,4,1
Female,22,African-American,0,6,0,0,0,-1.0,1.0,M,Battery,0,0,6,5,0,0
Female,25,African-American,0,2,0,0,0,-1.0,1.0,M,Battery,0,0,2,3,0,0
Female,21,African-American,0,9,1,0,2,-1.0,1.0,F,Crimin Mischief Damage $1000+,0,0,9,6,2,0
Male,20,Caucasian,0,4,0,0,1,-1.0,1.0,F,Possession of Cannabis,0,0,4,6,1,0
Male,54,African-American,0,5,0,0,12,0.0,0.0,M,Battery,1,1,5,2,12,1
Female,27,African-American,0,6,0,0,2,-1.0,1.0,F,Felony Petit Theft,1,1,6,4,2,1
Male,45,Caucasian,0,5,0,0,5,-4.0,4.0,F,Possession of Methadone,1,0,5,3,5,1
Male,34,African-American,3,7,1,0,13,-1.0,1.0,F,arrest case no charge,1,0,7,2,13,1
Female,55,Caucasian,0,1,0,0,0,-1.0,1.0,F,Battery on a Person Over 65,0,0,1,1,0,0
Male,24,African-American,0,2,0,0,0,-1.0,1.0,M,Battery,0,0,2,3,0,0
Male,20,African-American,0,10,0,1,0,0.0,0.0,F,Possession of Cocaine,1,1,10,9,0,1
Male,37,African-American,0,5,0,0,5,0.0,1.0,M,Battery,1,0,5,3,5,1
Female,34,Caucasian,0,1,0,0,1,-21.0,21.0,M,Battery,0,0,1,2,1,0
Female,41,African-American,0,6,0,0,2,-26.0,27.0,F,Aggravated Assault W/dead Weap,1,0,6,5,2,1
Male,21,African-American,0,6,0,0,1,-1.0,1.0,F,arrest case no charge,1,0,6,6,1,1
Male,22,African-American,0,3,0,0,3,-1.0,1.0,F,Burglary Unoccupied Dwelling,1,0,3,4,3,1
Male,24,African-American,0,8,0,0,0,0.0,0.0,F,Grand Theft in the 3rd Degree,0,0,8,6,0,0
Male,42,Caucasian,0,4,0,0,8,-1.0,1.0,F,Agg Fleeing and Eluding,0,0,4,4,8,0
Female,23,African-American,0,4,0,0,0,-1.0,1.0,M,Battery,1,0,4,5,0,1
Female,40,African-American,0,1,0,0,1,-73.0,73.0,F,Aggravated Assault W/dead Weap,0,0,1,1,1,0
Male,19,African-American,3,9,0,0,2,-43.0,43.0,F,arrest case no charge,1,0,9,9,2,1
Male,20,Caucasian,0,4,0,0,0,-1.0,1.0,M,Battery,0,0,4,7,0,0
Female,44,Caucasian,0,1,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,1,1,0,1
Male,20,African-American,0,4,0,0,0,-1.0,1.0,M,Assault,1,1,4,7,0,0
Male,27,African-American,0,5,0,0,5,-1.0,1.0,M,Driving License Suspended,0,0,5,4,5,0
Male,20,Caucasian,0,10,0,0,0,-1.0,1.0,M,Battery,1,1,10,9,0,1
Male,20,African-American,0,6,0,0,0,-3.0,4.0,F,Possession of Cannabis,0,0,6,8,0,0
Male,28,Caucasian,0,4,0,0,1,-1.0,1.0,F,Poss Pyrrolidinovalerophenone,1,0,4,3,1,1
Male,29,African-American,0,7,0,0,9,0.0,1.0,F,arrest case no charge,1,1,7,4,9,1
Male,21,African-American,0,9,0,0,0,-1.0,1.0,F,Felony Battery,1,0,9,10,0,1
Male,45,African-American,0,3,0,0,4,114.0,154.0,M,Driving License Suspended,1,0,3,1,4,1
Female,24,African-American,0,6,0,0,2,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,6,4,2,1
Male,60,African-American,0,4,0,0,15,-38.0,38.0,F,Felony Battery (Dom Strang),1,0,4,1,15,1
Male,43,African-American,1,4,0,0,8,34.0,45.0,F,arrest case no charge,1,0,4,5,8,1
Male,21,Other,0,4,0,0,0,-3.0,4.0,F,Possession of Cocaine,1,0,4,6,0,1
Female,24,African-American,0,5,0,0,0,0.0,1.0,F,Resist Officer w/Violence,0,0,5,4,0,0
Male,23,African-American,0,5,1,0,3,-1.0,1.0,F,Possession Of Clonazepam,1,0,5,7,3,1
Male,27,Caucasian,0,4,0,0,0,0.0,0.0,F,Grand Theft in the 3rd Degree,0,0,4,3,0,0
Male,24,Caucasian,0,4,0,0,0,-2.0,2.0,F,Pos Cannabis W/Intent Sel/Del,0,0,4,4,0,0
Male,31,African-American,0,6,1,0,6,27.0,291.0,M,Battery,1,1,6,8,6,1
Male,22,African-American,0,4,0,0,0,-5.0,6.0,F,Dealing in Stolen Property,1,0,4,6,0,1
Female,46,African-American,0,6,0,0,4,-56.0,56.0,F,arrest case no charge,0,0,6,3,4,0
Male,53,African-American,0,9,0,0,3,-241.0,2757.0,M,arrest case no charge,0,0,9,3,3,0
Male,54,Caucasian,0,1,0,0,0,0.0,1.0,F,Battery on Law Enforc Officer,0,0,1,1,0,0
Female,37,Caucasian,0,2,0,0,5,-36.0,37.0,F,Grand Theft in the 3rd Degree,1,0,2,1,5,1
Female,35,African-American,0,6,0,0,7,-1.0,1.0,F,arrest case no charge,1,1,6,2,7,1
Female,53,African-American,0,5,0,0,0,-1.0,1.0,F,Dealing in Stolen Property,0,0,5,1,0,0
Male,26,African-American,0,4,0,0,9,-1.0,1.0,M,Petit Theft,1,1,4,4,9,1
Male,48,African-American,0,4,0,0,7,-1.0,1.0,M,Susp Drivers Lic 1st Offense,1,0,4,2,7,1
Male,63,African-American,0,9,0,0,22,272.0,150.0,M,Trespass Struct/Convey Occupy,1,0,9,5,22,1
Female,56,African-American,0,1,0,0,2,-1.0,1.0,M,Driving Under The Influence,1,0,1,1,2,1
Male,25,African-American,0,7,0,0,6,0.0,0.0,F,"Poss 3,4 MDMA (Ecstasy)",1,1,7,4,6,1
Female,49,Caucasian,0,1,0,0,0,0.0,1.0,F,Resist Officer w/Violence,0,0,1,1,0,0
Male,34,Caucasian,0,2,0,0,0,-1.0,1.0,M,Susp Drivers Lic 1st Offense,1,0,2,1,0,1
Male,21,African-American,0,6,0,0,0,-1.0,1.0,M,Battery,1,0,6,9,0,1
Male,23,Caucasian,0,6,0,0,0,-3.0,3.0,F,Trespassing/Construction Site,1,0,6,5,0,1
Male,57,Caucasian,0,1,0,0,0,-2.0,2.0,F,arrest case no charge,0,0,1,1,0,0
Male,29,Caucasian,0,5,1,0,8,-91.0,91.0,F,arrest case no charge,1,0,5,3,8,1
Female,34,Other,0,2,0,0,0,212.0,1.0,F,Felony Battery (Dom Strang),1,1,2,1,0,0
Male,25,Caucasian,0,10,0,0,5,-1.0,1.0,F,Possession of Oxycodone,1,1,10,5,5,1
Female,42,African-American,0,5,0,0,1,-1.0,1.0,F,Felony Driving While Lic Suspd,0,0,5,4,1,0
Male,51,African-American,0,5,0,0,1,0.0,0.0,F,Possession of Cocaine,0,0,5,1,1,0
Male,26,African-American,0,7,0,0,7,,868.0,F,Sell Cannabis,0,0,7,7,7,0
Male,31,Other,0,2,1,0,5,0.0,0.0,M,Battery,0,0,2,2,5,0
Male,34,African-American,0,8,1,0,9,,1389.0,F,arrest case no charge,0,0,8,7,9,0
Male,53,African-American,0,5,0,0,13,-1.0,1.0,M,arrest case no charge,0,0,5,3,13,0
Female,43,African-American,0,7,0,0,6,0.0,1.0,F,Grand Theft in the 3rd Degree,0,0,7,3,6,0
Male,34,African-American,0,1,0,0,0,-3.0,3.0,F,Carrying Concealed Firearm,0,0,1,2,0,0
Female,27,Caucasian,0,5,0,0,2,0.0,1.0,F,Grand Theft in the 3rd Degree,1,0,5,2,2,1
Male,51,African-American,0,1,0,0,0,-1.0,1.0,M,Operating W/O Valid License,0,0,1,1,0,0
Male,26,Caucasian,0,4,0,0,1,-1.0,1.0,M,Operating W/O Valid License,0,0,4,3,1,0
Male,47,African-American,0,6,0,0,5,-1.0,1.0,F,Possession of Cocaine,0,0,6,1,5,0
Male,22,Caucasian,0,4,0,1,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,4,5,0,0
Female,36,Caucasian,0,2,0,0,0,0.0,0.0,F,Possession of Cocaine,0,0,2,1,0,0
Female,36,Hispanic,0,3,0,0,1,0.0,0.0,M,Battery,0,0,3,1,1,0
Male,41,Caucasian,0,3,0,0,4,-3.0,3.0,F,Possession Of Heroin,1,0,3,1,4,1
Male,37,African-American,0,2,0,0,2,,514.0,M,Compulsory Attendance Violation,0,0,2,2,2,0
Male,21,African-American,0,4,0,0,2,-34.0,34.0,F,Grand Theft in the 3rd Degree,0,0,4,6,2,0
Male,25,African-American,0,6,3,1,6,-1.0,1.0,M,Viol Prot Injunc Repeat Viol,0,0,6,7,6,0
Male,27,Hispanic,0,4,0,0,1,284.0,1088.0,F,Possession of Hydrocodone,1,1,4,3,1,1
Female,31,Hispanic,0,3,0,0,2,-1.0,1.0,F,Drivg While Lic Suspd/Revk/Can,1,0,3,1,2,1
Male,24,African-American,0,8,0,1,7,-97.0,97.0,M,Prowling/Loitering,1,0,8,9,7,1
Male,33,Caucasian,0,1,0,0,0,-2.0,2.0,M,Battery,0,0,1,1,0,0
Male,46,Caucasian,0,5,0,0,5,,65.0,F,arrest case no charge,0,0,5,6,5,0
Female,44,Caucasian,0,2,0,0,3,0.0,1.0,F,Poss Pyrrolidinovalerophenone,1,0,2,1,3,1
Male,46,Caucasian,0,2,0,0,0,-1.0,1.0,F,Aggravated Assault W/dead Weap,1,0,2,1,0,1
Female,28,African-American,0,2,0,0,1,-1.0,1.0,F,Grand Theft (Motor Vehicle),0,0,2,2,1,0
Male,28,African-American,1,5,0,0,5,-1.0,1.0,F,arrest case no charge,1,1,5,5,5,1
Male,66,African-American,0,2,0,0,5,-1.0,1.0,F,Possession of Cocaine,1,0,2,1,5,1
Male,20,Caucasian,0,3,0,0,0,0.0,0.0,M,Possess Cannabis/20 Grams Or Less,0,0,3,6,0,0
Male,27,African-American,0,3,0,0,2,-1.0,1.0,F,Driving While License Revoked,0,0,3,3,2,0
Female,24,Other,0,4,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,4,4,0,0
Male,25,African-American,0,3,0,0,3,-1.0,1.0,F,Aggravated Battery / Pregnant,1,0,3,4,3,1
Male,31,Caucasian,0,9,0,0,8,-31.0,31.0,M,Battery,0,0,9,2,8,0
Female,39,African-American,0,5,0,0,1,7.0,121.0,F,arrest case no charge,0,0,5,5,1,0
Female,41,African-American,0,4,0,0,7,0.0,0.0,F,Possession of Cannabis,1,0,4,2,7,1
Male,26,African-American,0,2,0,0,0,-1.0,1.0,F,Crim Use of Personal ID Info,0,0,2,3,0,0
Male,25,African-American,0,5,0,0,2,-27.0,27.0,M,Operating W/O Valid License,1,0,5,4,2,1
Male,35,African-American,0,2,0,0,5,,1472.0,F,Carrying Concealed Firearm,0,0,2,2,5,0
Male,55,Hispanic,0,1,0,0,0,-1.0,1.0,M,Battery,0,0,1,1,0,0
Male,22,African-American,0,9,0,0,2,0.0,1.0,F,Grand Theft Dwell Property,1,0,9,10,2,1
Female,29,Other,0,2,0,0,2,0.0,1.0,M,Battery,1,0,2,2,2,1
Male,25,African-American,0,9,0,0,7,0.0,1.0,F,Burglary Conveyance Unoccup,1,0,9,9,7,1
Male,50,Caucasian,0,6,0,0,18,171.0,577.0,M,Petit Theft $100- $300,1,0,6,3,18,1
Female,27,Caucasian,0,2,0,0,2,,430.0,M,Driving License Suspended,0,0,2,4,2,0
Male,50,Hispanic,0,1,0,0,5,-1.0,1.0,F,Felony Driving While Lic Suspd,1,1,1,1,5,1
Female,20,Caucasian,0,6,0,0,0,-1.0,1.0,M,Battery,1,0,6,6,0,1
Male,56,Caucasian,0,7,0,0,5,-1.0,1.0,M,arrest case no charge,1,1,7,3,5,0
Male,25,African-American,0,8,0,0,5,-1.0,1.0,F,Pos Cannabis W/Intent Sel/Del,1,0,8,7,5,1
Female,48,African-American,0,1,0,0,1,-1.0,9485.0,F,Possess Controlled Substance,0,0,1,1,1,0
Male,21,African-American,0,9,0,0,1,-1.0,1.0,F,Burglary Unoccupied Dwelling,0,0,9,10,1,0
Male,31,Caucasian,0,1,0,0,2,0.0,1.0,M,Battery,1,0,1,2,2,1
Male,35,Caucasian,0,2,0,0,0,-1.0,1.0,M,Expired DL More Than 6 Months,0,0,2,2,0,0
Male,25,Hispanic,0,7,0,0,6,-1.0,1.0,M,Battery,1,0,7,8,6,1
Male,34,African-American,0,3,0,0,2,-1.0,1.0,F,Carrying Concealed Firearm,1,0,3,2,2,1
Male,32,African-American,0,7,0,0,0,-1.0,1.0,F,Aggravated Battery / Pregnant,0,0,7,4,0,0
Male,33,Hispanic,0,2,0,0,1,-90.0,90.0,M,Susp Drivers Lic 1st Offense,0,0,2,4,1,0
Female,31,African-American,0,3,0,0,1,0.0,1.0,F,Felony Battery (Dom Strang),1,0,3,1,1,1
Male,29,African-American,0,6,0,0,6,67.0,93.0,F,arrest case no charge,1,0,6,4,6,1
Male,25,African-American,0,8,0,0,2,-96.0,96.0,F,arrest case no charge,0,0,8,6,2,0
Male,26,African-American,0,8,0,0,13,31.0,122.0,M,Unlawful Use Of Police Badges,1,0,8,5,13,0
Female,44,Hispanic,0,1,0,0,0,-1.0,1.0,M,Battery,0,0,1,1,0,0
Male,31,African-American,0,7,0,0,11,0.0,1.0,M,Battery,1,0,7,7,11,1
Male,28,African-American,0,2,0,0,3,-1.0,1.0,M,Petit Theft,1,0,2,3,3,1
Female,47,Hispanic,0,1,0,0,1,-61.0,61.0,F,Burglary Conveyance Unoccup,0,0,1,1,1,0
Female,27,African-American,0,9,1,0,10,-1.0,1.0,F,arrest case no charge,1,0,9,8,10,1
Male,24,African-American,0,9,0,2,0,-1.0,1.0,F,Deliver Cocaine,1,0,9,9,0,1
Male,49,Caucasian,0,1,0,0,0,-1.0,1.0,F,Felony Driving While Lic Suspd,0,0,1,1,0,0
Female,40,Caucasian,0,2,0,0,0,0.0,0.0,F,Possession of Cocaine,0,0,2,2,0,0
Male,22,African-American,0,6,0,0,4,-12.0,12.0,M,Driving License Suspended,0,0,6,5,4,0
Male,28,African-American,0,2,0,0,5,-1.0,0.0,F,arrest case no charge,1,0,2,2,5,1
Female,51,Caucasian,0,1,0,0,1,-98.0,98.0,F,Possession of Hydrocodone,0,0,1,1,1,0
Male,24,African-American,0,6,0,0,2,-1.0,1.0,F,Possession of Hydromorphone,1,0,6,5,2,1
Male,49,Caucasian,0,1,0,0,1,-26.0,26.0,M,Battery,0,0,1,1,1,0
Male,33,Caucasian,0,7,0,0,0,-1.0,1.0,M,Possess Cannabis/20 Grams Or Less,1,0,7,4,0,1
Male,34,African-American,0,3,0,0,6,74.0,75.0,F,Deliver Cocaine,1,0,3,1,6,1
Male,30,African-American,0,8,0,1,8,-42.0,42.0,M,Battery,1,1,8,4,8,1
Male,44,Caucasian,0,7,0,0,0,-1.0,1.0,F,Burglary Conveyance Unoccup,1,0,7,2,0,1
Male,41,African-American,0,6,0,3,12,0.0,0.0,F,Possession Of Alprazolam,1,1,6,3,12,1
Male,46,Caucasian,0,1,0,0,0,-1.0,1.0,F,Manufacture Cannabis,0,0,1,1,0,0
Male,57,African-American,0,1,0,0,2,-1.0,4620.0,M,arrest case no charge,0,0,1,1,2,0
Female,44,Caucasian,0,3,0,0,1,-31.0,31.0,M,Battery,0,0,3,1,1,0
Male,32,African-American,0,9,0,0,0,0.0,1.0,F,Possession of Cannabis,0,0,9,6,0,0
Male,36,African-American,0,9,0,0,1,-1.0,1.0,M,Battery,0,0,9,3,1,0
Male,30,African-American,0,8,0,0,1,-1.0,1.0,M,Battery,0,0,8,6,1,0
Male,28,African-American,0,2,0,0,0,-1.0,1.0,M,Manage Busn W/O City Occup Lic,0,0,2,3,0,0
Male,31,Caucasian,0,4,0,0,3,-1.0,1.0,M,Battery,1,0,4,3,3,1
Male,29,African-American,1,10,0,0,8,-1.0,1.0,F,Possession of Cocaine,1,1,10,9,8,1
Male,21,African-American,0,5,0,0,1,-1.0,1.0,M,Burglary Unoccupied Dwelling,0,0,5,6,1,0
Male,23,African-American,1,8,0,0,5,24.0,1.0,F,Possession Burglary Tools,1,1,8,6,5,1
Male,27,Other,0,1,0,0,0,-1.0,1.0,M,Battery,0,0,1,2,0,0
Male,25,Caucasian,0,9,0,0,4,-30.0,30.0,F,Possession Of Alprazolam,0,0,9,7,4,0
Female,49,African-American,0,10,0,0,25,-1.0,1.0,F,Felony Petit Theft,1,0,10,5,25,1
Male,35,Other,0,5,0,0,2,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,5,3,2,0
Male,35,Hispanic,0,2,0,0,0,-1.0,1.0,F,Tamper With Witness/Victim/CI,1,1,2,2,0,1
Female,25,African-American,0,8,0,0,1,-1.0,1.0,M,Battery,1,1,8,3,1,1
Male,32,Hispanic,1,7,0,0,2,15.0,353.0,M,arrest case no charge,1,0,7,6,2,1
Male,35,African-American,0,6,0,0,9,-1.0,1.0,F,Tampering With Physical Evidence,0,0,6,5,9,0
Male,33,Caucasian,0,3,0,0,4,,321.0,M,Driving Under The Influence,0,0,3,3,4,0
Male,38,Caucasian,0,1,0,0,8,,21.0,F,arrest case no charge,0,0,1,1,8,0
Male,32,African-American,0,9,0,0,0,-1.0,1.0,M,Operating W/O Valid License,0,0,9,7,0,0
Female,23,African-American,0,4,0,0,0,-1.0,1.0,M,Disorderly Conduct,0,0,4,5,0,0
Male,67,African-American,0,2,0,0,3,,799.0,F,Aggrav Battery w/Deadly Weapon,0,0,2,1,3,0
Male,23,African-American,1,10,1,2,4,-1.0,1.0,F,Burglary Unoccupied Dwelling,0,0,10,10,4,0
Female,26,African-American,0,8,0,0,0,-1.0,1.0,M,Opert With Susp DL 2nd Offens,0,0,8,4,0,0
Male,31,African-American,0,8,0,0,9,0.0,0.0,F,Possession of Cocaine,1,0,8,5,9,1
Male,22,African-American,0,4,0,0,0,-1.0,1.0,M,Battery,1,0,4,7,0,1
Female,20,Caucasian,0,8,0,0,0,-1.0,1.0,F,Poss Pyrrolidinovalerophenone,1,0,8,9,0,1
Male,24,African-American,0,3,0,0,1,-1.0,1.0,F,Pos Cannabis W/Intent Sel/Del,0,0,3,4,1,0
Male,37,African-American,0,7,0,0,0,-1.0,1.0,M,Susp Drivers Lic 1st Offense,0,0,7,2,0,0
Male,29,African-American,0,5,0,0,0,-1.0,1.0,F,Possession Of Methamphetamine,0,0,5,3,0,0
Male,34,Other,0,2,0,0,0,-2.0,2.0,F,Felony Battery (Dom Strang),0,0,2,1,0,0
Male,29,African-American,0,7,0,1,9,-1.0,1.0,F,Deliver Cocaine 1000FT School,1,0,7,4,9,1
Male,49,Caucasian,0,1,0,0,3,-1.0,1.0,F,Agg Battery Grt/Bod/Harm,0,0,1,1,3,0
Male,31,African-American,0,2,0,0,2,-1.0,1.0,F,arrest case no charge,0,0,2,2,2,0
Male,59,Caucasian,0,1,0,0,0,-1.0,1.0,M,Battery,0,0,1,1,0,0
Male,39,African-American,0,1,0,0,2,-1.0,1.0,M,Resist/Obstruct W/O Violence,1,0,1,1,2,1
Male,23,African-American,0,5,0,1,1,-1.0,1.0,F,Possession Burglary Tools,0,0,5,5,1,0
Male,27,African-American,0,1,0,0,3,-1.0,1.0,F,arrest case no charge,1,0,1,2,3,1
Male,22,African-American,0,9,0,0,1,-1.0,1.0,F,Uttering a Forged Instrument,0,0,9,7,1,0
Male,21,Caucasian,0,9,0,0,0,-1.0,1.0,F,Burglary Conveyance Unoccup,1,0,9,9,0,1
Male,36,African-American,0,1,0,0,0,-1.0,1.0,F,Aggravated Battery,0,0,1,1,0,0
Male,30,African-American,0,6,0,1,10,-8.0,9.0,F,arrest case no charge,1,0,6,2,10,1
Male,31,Caucasian,0,7,0,0,3,0.0,0.0,M,Driving Under The Influence,0,0,7,9,3,0
Female,29,Hispanic,0,3,0,0,0,-3.0,3.0,M,Disorderly Conduct,0,0,3,2,0,0
Male,47,Other,0,1,0,0,5,-1.0,1.0,M,Possess Cannabis/20 Grams Or Less,1,0,1,1,5,1
Male,25,African-American,0,10,0,0,7,258.0,134.0,F,Grand Theft in the 3rd Degree,1,0,10,10,7,0
Male,26,Caucasian,0,2,0,0,0,-1.0,1.0,F,Aggravated Assault W/Dead Weap,0,0,2,3,0,0
Male,24,African-American,0,4,0,0,0,-1.0,1.0,M,Battery,0,0,4,5,0,0
